from_code,from_label,to_code,to_label,count,avg_time_in_source_years,median_time_in_source_years,pct_university,transition_probability,from_isco,to_isco,mobility_direction
1223.2.2.1,ict research manager,1330.7,ict project manager,3,,,,0.0286,1,1,lateral
8160.34,food production operator,2652.3,musician,3,,,,0.0002,8,2,upward
5223.7.6,bookshop specialised seller,9621.1,doorman/doorwoman,3,,,,0.0195,5,9,downward
2359.8,educational counsellor,2635.3,social worker,3,,,,0.0229,2,2,lateral
2131.4,biologist,4110.1,office clerk,3,,,,0.0098,2,4,downward
5244.1,call centre agent,7544.1,pest management worker,3,,,,0.0002,5,7,downward
1120.3,chief executive officer,3432.1.1,interior planner,3,,,,0.0006,1,3,downward
4110.1,office clerk,2511.20,data engineer,3,,,,0.0002,4,2,upward
2619.7,legal consultant,9412.2,kitchen porter,3,,,,0.0034,2,9,downward
3313.2,bookkeeper,3331.2.1,import export specialist,3,,,,0.0007,3,3,lateral
2142.1.8,rail project engineer,1219.6,project manager,3,,,,0.0938,2,1,upward
4412.2,postman/postwoman,1439.2,camping ground manager,3,,,,0.0002,4,1,upward
1341.1,child care coordinator,9333.4,mover,3,,,,0.0286,1,9,downward
9214.1,garden labourer,8219.8,metal products assembler,3,,,,0.0002,9,8,upward
9329.2,wood caulker,2264.2,physiotherapist,3,,,,0.0002,9,2,upward
3333.1,employment agent,7231.8,vehicle maintenance attendant,3,,,,0.0019,3,7,downward
2619.7,legal consultant,4312.4,insurance clerk,3,,,,0.0034,2,4,downward
3132.5,wastewater treatment technician,9412.1,kitchen assistant,3,,,,0.0195,3,9,downward
1221.3.2.1,sales manager,2421.3,business intelligence manager,3,,,,0.0012,1,2,downward
2421.2,business consultant,2151.1.1,electric power generation engineer,3,,,,0.002,2,2,lateral
2355.1,arts education officer,2635.3,social worker,3,,,,0.0357,2,2,lateral
4323.6,freight transport dispatcher,9412.2,kitchen porter,3,,,,0.0036,4,9,downward
9333.4,mover,2636.3,missionary,3,,,,0.0,9,2,upward
3322.1,commercial sales representative,3422.3,sports coach,3,,,,0.0005,3,3,lateral
4416.1,human resources assistant,2635.3.11,employment support worker,3,,,,0.0011,4,2,upward
2422.12.4,education policy officer,2431.12,membership manager,3,,,,0.0041,2,2,lateral
3253.1,community health worker,2269.4,occupational therapist,3,,,,0.0062,3,2,upward
2412.6.4,investor relations manager,1411.3,rooms division manager,3,,,,0.0353,2,1,upward
9312.1.4,road marker,7231.10,vehicle technician,3,,,,0.0182,9,7,upward
3341.7,office manager,3141.1,biotechnical technician,3,,,,0.0008,3,3,lateral
3435.7.1,costume attendant,3432.6,visual merchandiser,3,,,,0.0165,3,3,lateral
7232.5,aircraft maintenance technician,7212.3,welder,3,,,,0.0288,7,7,lateral
8160.34,food production operator,2144.1,mechanical engineer,3,,,,0.0002,8,2,upward
2642.1,journalist,2635.3,social worker,3,,,,0.008,2,2,lateral
3412.4.11,residential home adult care worker,3256.1,doctors' surgery assistant,3,,,,0.0021,3,3,lateral
3341.7,office manager,2141.10,process engineer,3,,,,0.0008,3,2,upward
3115.1.6,industrial maintenance supervisor,1324.3,logistics and distribution manager,3,,,,0.0078,3,1,upward
2422.1,civil service administrative officer,1219.6,project manager,3,,,,0.0108,2,1,upward
1213.5.1,branch manager,3122.4.8,machine operator supervisor,3,,,,0.0028,1,3,downward
3343.4,management assistant,3142.1,agricultural technician,3,,,,0.0002,3,3,lateral
5223.4,sales assistant,1222.1,communication manager,3,,,,0.0001,5,1,upward
3123.1.4,concrete finisher supervisor,7123.2,plasterer,3,,,,0.0248,3,7,downward
5223.7.2,audio and video equipment specialised seller,4321.1.4,raw materials warehouse specialist,3,,,,0.009,5,4,upward
3435.1,assistant stage director,5223.7.2,audio and video equipment specialised seller,3,,,,0.0256,3,5,downward
1213.5,business manager,3323.2,purchaser,3,,,,0.0093,1,3,downward
4412.2,postman/postwoman,7126.8,plumber,3,,,,0.0002,4,7,downward
7126.8,plumber,9329.1,factory hand,3,,,,0.0297,7,9,downward
2424.2,corporate trainer,2431.12,membership manager,3,,,,0.0066,2,2,lateral
9213.1,crop production worker,2352.1.3,learning support teacher,3,,,,0.0006,9,2,upward
7223.15,oxy fuel burning machine operator,7212.3,welder,3,,,,0.0638,7,7,lateral
9623.1,meter reader,3111.1,chemistry technician,3,,,,0.0263,9,3,upward
2411.1.8,financial controller,4416.1,human resources assistant,3,,,,0.0173,2,4,downward
2431.12,membership manager,5142.1,aesthetician,3,,,,0.0012,2,5,downward
4323.9,move coordinator,5223.7.20,furniture specialised seller,3,,,,0.0014,4,5,downward
1330.2,chief information officer,2411.1,accountant,3,,,,0.0071,1,2,downward
2636.2,minister of religion,5322.1,home care aide,3,,,,0.0612,2,5,downward
4312.7,tax clerk,3111.1,chemistry technician,3,,,,0.0046,4,3,upward
9333.4,mover,2412.6,investment adviser,3,,,,0.0,9,2,upward
4323.6,freight transport dispatcher,9214.1,garden labourer,3,,,,0.0036,4,9,downward
7232.5,aircraft maintenance technician,7231.8,vehicle maintenance attendant,3,,,,0.0288,7,7,lateral
5419.2,civil enforcement officer,7231.8,vehicle maintenance attendant,3,,,,0.0169,5,7,downward
7126.10,sewerage network operative,9329.1,factory hand,3,,,,0.0229,7,9,downward
1120.3,chief executive officer,2262.1,pharmacist,3,,,,0.0006,1,2,downward
2643.6,translator,3339.3,intellectual property consultant,3,,,,0.0115,2,3,downward
2513.4,web content manager,2431.15,product and services manager,3,,,,0.0043,2,2,lateral
5321.1.1,nurse assistant,9214.1,garden labourer,3,,,,0.0031,5,9,downward
3343.2,editorial assistant,9621.1,doorman/doorwoman,3,,,,0.0138,3,9,downward
1223.2,research and development manager,1222.1.1,advertising manager,3,,,,0.0192,1,1,lateral
1222.1.1,advertising manager,1223.2,research and development manager,3,,,,0.0025,1,1,lateral
1439.2,camping ground manager,2434.1,ict account manager,3,,,,0.0081,1,2,downward
3343.4,management assistant,4212.3,casino cashier,3,,,,0.0002,3,4,downward
5223.4,sales assistant,2431.1,advertising copywriter,3,,,,0.0001,5,2,upward
9334.1,shelf filler,7321.1.1,imagesetter,3,,,,0.0001,9,7,upward
2310.1.5,assistant lecturer,2431.11,market research analyst,3,,,,0.0009,2,2,lateral
1324.8.2,purchasing manager,5223.7.35,textile specialised seller,3,,,,0.0051,1,5,downward
3257.5,occupational health and safety inspector,4110.1,office clerk,3,,,,0.0105,3,4,downward
4221.1,ground steward/ground stewardess,2310.1,higher education lecturer,3,,,,0.0076,4,2,upward
9412.2,kitchen porter,4221.1,ground steward/ground stewardess,3,,,,0.0001,9,4,upward
3422.3.1,football coach,8332.2,cargo vehicle driver,3,,,,0.0337,3,8,downward
1342.2,healthcare institution manager,5223.4,sales assistant,3,,,,0.0057,1,5,downward
4120.1,secretary,3512.1,ict help desk agent,3,,,,0.0008,4,3,upward
2513.3,user interface designer,2166.7,digital media designer,3,,,,0.037,2,2,lateral
3522.1,telecommunications engineering technician,1120.3,chief executive officer,3,,,,0.0526,3,1,upward
2114.1,geologist,2341.1,primary school teacher,3,,,,0.0353,2,2,lateral
9333.4,mover,1222.1,communication manager,3,,,,0.0,9,1,upward
1324.3,logistics and distribution manager,1412.1,restaurant manager,3,,,,0.0022,1,1,lateral
8153.1.1,clothing alteration machinist,9313.1,building construction worker,3,,,,0.0119,8,9,downward
3334.3,real estate agent,2423.3,human resources officer,3,,,,0.0037,3,2,upward
3332.2,event manager,4221.5,tour operator representative,3,,,,0.0025,3,4,downward
2141.8,maintenance and repair engineer,7412.7,lift technician,3,,,,0.007,2,7,downward
1221.3.1,destination manager,5249.2.1.3,rental service representative in cars and light motor vehicles,3,,,,0.0031,1,5,downward
9334.1,shelf filler,8143.8,paper stationery machine operator,3,,,,0.0001,9,8,upward
3323.2,purchaser,2161.1,architect,3,,,,0.0023,3,2,upward
3423.1,activity leader,3422.3,sports coach,3,,,,0.0103,3,3,lateral
9313.1,building construction worker,3343.1,administrative assistant,3,,,,0.0001,9,3,upward
1219.6,project manager,2431.8,customer experience manager,3,,,,0.0004,1,2,downward
1222.1.2,public relations manager,9412.1,kitchen assistant,3,,,,0.0065,1,9,downward
4412.2,postman/postwoman,7522.6,furniture restorer,3,,,,0.0002,4,7,downward
4211.1,bank teller,5223.5,sales processor,3,,,,0.0027,4,5,downward
5223.7.20,furniture specialised seller,4211.1,bank teller,3,,,,0.0064,5,4,upward
1223.1,product manager,7543.9,product quality controller,3,,,,0.0017,1,7,downward
5245.1,fuel station specialised seller,8156.2.3,footwear stitching machine operator,3,,,,0.0061,5,8,downward
7422.7,telecommunications technician,3111.1,chemistry technician,3,,,,0.0044,7,3,upward
5244.1,call centre agent,4323.1,aircraft cargo operations coordinator,3,,,,0.0002,5,4,upward
3431.1,photographer,2310.1,higher education lecturer,3,,,,0.0086,3,2,upward
5111.2.1,flight attendant,3154.1,air traffic controller,3,,,,0.0122,5,3,upward
3256.1,doctors' surgery assistant,5246.1,food service worker,3,,,,0.0018,3,5,downward
1219.4,department manager,1222.1.2,public relations manager,3,,,,0.0008,1,1,lateral
6130.2,mixed farmer,5419.2,civil enforcement officer,3,,,,0.0039,6,5,upward
2654.3.2,video and motion picture producer,3339.7,talent agent,3,,,,0.0101,2,3,downward
9212.3,groom,9122.1,vehicle cleaner,3,,,,0.0022,9,9,lateral
3334.1,housing manager,1439.5,laundry and dry cleaning manager,3,,,,0.0128,3,1,upward
5120.1,cook,5242.1,promotions demonstrator,3,,,,0.0006,5,5,lateral
2431.10.2,ebusiness manager,2431.15,product and services manager,3,,,,0.003,2,2,lateral
1221.3.2.1,sales manager,1223.2,research and development manager,3,,,,0.0012,1,1,lateral
5223.7,specialised seller,2431.10.2,ebusiness manager,3,,,,0.0008,5,2,upward
5153.1.2,house sitter,2341.1.1,steiner school teacher,3,,,,0.0003,5,2,upward
5212.1,street food vendor,7114.1,concrete finisher,3,,,,0.0011,5,7,downward
9412.1,kitchen assistant,0110.2,armed forces officer,3,,,,0.0002,9,1,upward
2431.12,membership manager,2635.2,social pedagogue,3,,,,0.0012,2,2,lateral
9629.7,usher,7233.7,industrial machinery mechanic,3,,,,0.0067,9,7,upward
2513.5,web developer,9621.2,hotel porter,3,,,,0.0129,2,9,downward
1420.3,sales account manager,3259.5,dietetic technician,3,,,,0.0007,1,3,downward
3322.1,commercial sales representative,6113.6,tree surgeon,3,,,,0.0005,3,6,downward
2412.4,financial planner,2412.6,investment adviser,3,,,,0.0018,2,2,lateral
4312.4,insurance clerk,5223.7.25,motor vehicles specialised seller,3,,,,0.0097,4,5,downward
3341.4,contact centre supervisor,6113.5,landscape gardener,3,,,,0.0009,3,6,downward
8160.34,food production operator,7231.7,tyre fitter,3,,,,0.0002,8,7,upward
5223.7.12,cosmetics and perfume specialised seller,4120.1,secretary,3,,,,0.0059,5,4,upward
9313.1,building construction worker,3122.4.16,wood production supervisor,3,,,,0.0001,9,3,upward
5249.2.1.3,rental service representative in cars and light motor vehicles,9111.1,domestic cleaner,3,,,,0.0111,5,9,downward
4419.2,foreign language correspondence clerk,9621.1,doorman/doorwoman,3,,,,0.0207,4,9,downward
2643.2,interpreter,3359.6,gaming inspector,3,,,,0.0032,2,3,downward
2161.1,architect,5223.7.20,furniture specialised seller,3,,,,0.0054,2,5,downward
5249.2.1.3,rental service representative in cars and light motor vehicles,4221.1,ground steward/ground stewardess,3,,,,0.0111,5,4,upward
7543.7.2,consumer goods inspector,5414.1,security guard,3,,,,0.0153,7,5,upward
2514.2,ict application developer,7231.8,vehicle maintenance attendant,3,,,,0.0055,2,7,downward
3341.4,contact centre supervisor,1221.6,tourism product manager,3,,,,0.0009,3,1,upward
1221.6,tourism product manager,2431.12,membership manager,3,,,,0.0256,1,2,downward
3333.1,employment agent,3421.1,professional athlete,3,,,,0.0019,3,3,lateral
3341.4,contact centre supervisor,1219.7,quality services manager,3,,,,0.0009,3,1,upward
5223.5,sales processor,9621.1,doorman/doorwoman,3,,,,0.0089,5,9,downward
2421.1,business analyst,3119.8,industrial engineering technician,3,,,,0.0015,2,3,downward
2330.1,secondary school teacher,4211.1,bank teller,3,,,,0.0024,2,4,downward
7412.6,household appliances repair technician,9112.2,building cleaner,3,,,,0.0041,7,9,downward
3341.4,contact centre supervisor,3254.1,optician,3,,,,0.0009,3,3,lateral
4224.1,hospitality establishment receptionist,5223.4,sales assistant,3,,,,0.0667,4,5,downward
5223.4,sales assistant,5163.4,funeral services director,3,,,,0.0001,5,5,lateral
2431.10,marketing consultant,2654.1,art director,3,,,,0.0119,2,2,lateral
3322.1,commercial sales representative,3412.4.6,foster care support worker,3,,,,0.0005,3,3,lateral
3112.1.7,fire protection technician,3322.1,commercial sales representative,3,,,,0.0122,3,3,lateral
5153.1,building caretaker,3432.1.1,interior planner,3,,,,0.0014,5,3,upward
2421.1,business analyst,2514.1,ict application configurator,3,,,,0.0015,2,2,lateral
5322.1,home care aide,7532.7,wearing apparel patternmaker,3,,,,0.0002,5,7,downward
5414.1,security guard,5312.1,early years teaching assistant,3,,,,0.0003,5,5,lateral
7214.3,structural ironworker,5141.1,hairdresser,3,,,,0.0011,7,5,upward
5223.4,sales assistant,3411.8,private detective,3,,,,0.0001,5,3,upward
8212.3.5,printed circuit board assembler,6121.6,shepherd,3,,,,0.0003,8,6,upward
3343.4,management assistant,7132.3,transport equipment painter,3,,,,0.0002,3,7,downward
9112.6,train cleaner,5230.1,cashier,3,,,,0.0217,9,5,upward
9214.1,garden labourer,1212.2,human resources manager,3,,,,0.0002,9,1,upward
3432.1.1,interior planner,9629.5,laundromat attendant,3,,,,0.0115,3,9,downward
2433.6,technical sales representative,2654.3,producer,3,,,,0.0006,2,2,lateral
3343.1,administrative assistant,8160.34,food production operator,3,,,,0.0017,3,8,downward
7119.4,steeplejack,9313.1,building construction worker,3,,,,0.0652,7,9,downward
1221.3.2.1,sales manager,1321.2.2,industrial quality manager,3,,,,0.0012,1,1,lateral
8131.2.2,lacquer maker,5244.1,call centre agent,3,,,,0.0036,8,5,upward
3112.1.4,construction quality manager,3313.2,bookkeeper,3,,,,0.0201,3,3,lateral
5414.1,security guard,7412.6,household appliances repair technician,3,,,,0.0003,5,7,downward
2511.7,green ict consultant,2166.15,web designer,3,,,,0.004,2,2,lateral
9621.2,hotel porter,5230.3,ticket issuing clerk,3,,,,0.0004,9,5,upward
7221.1,blacksmith,9214.1,garden labourer,3,,,,0.0109,7,9,downward
3343.4,management assistant,1349.10,court administrator,3,,,,0.0002,3,1,upward
2144.1.8,"heating, ventilation, air conditioning engineer",2144.1,mechanical engineer,3,,,,0.06,2,2,lateral
3313.2,bookkeeper,4323.6,freight transport dispatcher,3,,,,0.0007,3,4,downward
8131.7,fermenter operator,8131.2,chemical mixer,3,,,,0.0417,8,8,lateral
3312.5,loan officer,8322.7,taxi driver,3,,,,0.0062,3,8,downward
1420.3,sales account manager,3334.5,real estate manager,3,,,,0.0007,1,3,downward
2431.10.4,online marketer,1223.2.2.1,ict research manager,3,,,,0.0029,2,1,upward
4412.2,postman/postwoman,2433.2,medical sales representative,3,,,,0.0002,4,2,upward
5164.2.1.2,horse trainer,5223.4,sales assistant,3,,,,0.0769,5,5,lateral
1212.2,human resources manager,3422.4,sports instructor,3,,,,0.0012,1,3,downward
2513.4,web content manager,4311.2,sales support assistant,3,,,,0.0043,2,4,downward
9331.1,bicycle courier,3343.4,management assistant,3,,,,0.0113,9,3,upward
3123.1.21,roofing supervisor,9333.4,mover,3,,,,0.0112,3,9,downward
2161.1,architect,2162.1,landscape architect,3,,,,0.0054,2,2,lateral
1219.6,project manager,2359.14,tutor,3,,,,0.0004,1,2,downward
2320.1,vocational teacher,1321.2.3,operations manager,3,,,,0.0021,2,1,upward
2411.1.12,tax advisor,2411.1,accountant,3,,,,0.0297,2,2,lateral
2431.8,customer experience manager,2310.1.5,assistant lecturer,3,,,,0.033,2,2,lateral
2310.1,higher education lecturer,3344.2,medical practice manager,3,,,,0.0012,2,3,downward
2431.8,customer experience manager,2431.10,marketing consultant,3,,,,0.033,2,2,lateral
4120.1,secretary,2434.1,ict account manager,3,,,,0.0008,4,2,upward
2166.7,digital media designer,1330.7,ict project manager,3,,,,0.0087,2,1,upward
4321.1.4,raw materials warehouse specialist,5419.7,life guard,3,,,,0.0011,4,5,downward
3258.2,paramedic in emergency responses,3111.1,chemistry technician,3,,,,0.0083,3,3,lateral
1321.2,manufacturing manager,4110.1,office clerk,3,,,,0.0165,1,4,downward
1324.3.2,import export manager,3313.2,bookkeeper,3,,,,0.0195,1,3,downward
1330.2,chief information officer,2141.4,industrial engineer,3,,,,0.0071,1,2,downward
4221.1,ground steward/ground stewardess,5212.1,street food vendor,3,,,,0.0076,4,5,downward
7214.3,structural ironworker,7232.5,aircraft maintenance technician,3,,,,0.0011,7,7,lateral
2431.10.4,online marketer,4323.6,freight transport dispatcher,3,,,,0.0029,2,4,downward
5153.1.2,house sitter,1321.2.1,industrial production manager,3,,,,0.0003,5,1,upward
9333.4,mover,5241.2,fashion model,3,,,,0.0,9,5,upward
1223.1,product manager,5113.1,tourist guide,3,,,,0.0017,1,5,downward
4221.5,tour operator representative,5113.1,tourist guide,3,,,,0.0273,4,5,downward
2632.1.1,communication scientist,2431.12,membership manager,3,,,,0.0448,2,2,lateral
2635.3,social worker,3254.1,optician,3,,,,0.0005,2,3,downward
3111.3,food analyst,2113.1,chemist,3,,,,0.125,3,2,upward
3343.4,management assistant,4323.3,baggage flow supervisor,3,,,,0.0002,3,4,downward
1213.5,business manager,2411.1.8,financial controller,3,,,,0.0093,1,2,downward
2310.1.5,assistant lecturer,2141.4.2.1,automation engineer,3,,,,0.0009,2,2,lateral
3412.2,legal guardian,2612.1,judge,3,,,,0.0545,3,2,upward
2612.1,judge,4321.1,inventory coordinator,3,,,,0.1071,2,4,downward
1222.1.1,advertising manager,1321.2.1,industrial production manager,3,,,,0.0025,1,1,lateral
3343.4,management assistant,7119.1,construction scaffolder,3,,,,0.0002,3,7,downward
4323.11,port coordinator,4412.2,postman/postwoman,3,,,,0.0252,4,4,lateral
1321.2.2,industrial quality manager,1330.7,ict project manager,3,,,,0.008,1,1,lateral
2511.4,data scientist,2151.1,electrical engineer,3,,,,0.0101,2,2,lateral
2424.2,corporate trainer,5223.7,specialised seller,3,,,,0.0066,2,5,downward
2359.13,public speaking coach,2424.2,corporate trainer,3,,,,0.0148,2,2,lateral
3435.5,body artist,8160.34,food production operator,3,,,,0.0286,3,8,downward
1219.6,project manager,3341.3,call centre supervisor,3,,,,0.0004,1,3,downward
2310.1,higher education lecturer,1221.3.2.1.5,aftersales service manager,3,,,,0.0012,2,1,upward
7233.8,land-based machinery technician,8211.3,mechatronics assembler,3,,,,0.0938,7,8,downward
